Time	Par	Revoluciones	Potencia	Valve	Throttle	P1 GASOIL	P2 ACEITE	T1 ESCAPE A	T2 ESCAPE B 	T3 AGUA SAL B	T4 AGUA SAL A	Pattern Phase	Pattern Timer	Pass/Fail	Pass/Fail Description	Aux 1	P3 ESCAPE B	P4 ESCAPE A	P5 SAL AGUA	P6 ENT AGUA	P7 ADMIS A	P8 ADMIS B	P9 ATMOSFERICA	T5 ENTRADA AGUA	T6 AIRE ADM B	T7 GASOIL	T8 AIRE ADM A	T9 ASPIRACION A	T10 AMBIENTE	T11 ASPIRACION B	T12 ACEITE	Temp 13	Temp 14	Temp 15	Temp 16	CARRERA	KICK-DOWN1	KICK-DOWN2	KW+	CALC1	CALC2	CALC3	DIF_ESCAPE	CALC5	CALC6	CALC7	DIF. TEMP AGUA	CALC9	Fuelmaster	Fuelslave	CONSUMO_LPH	CONSUM_KGH	TEMP_MKE	P_ACEITE_MKE	P_AIRE_MKE	VENTILADOR1	VENTILADOR2
44134.007650463	1513.10804632955	2012.76333333333	318.890951331645	16.1543342314363	62.6147076752055	3.75862769382858	3.77255213518591	292.4333356728	323.3777803648	96.222222992	95.7666674328	F0- TABLA CONEX VENTIADORES	1.30373931460781E-03	0		7.48359944242951E-02	12.37943768408	3.62777181190287	2.72564674549707	1.75575796360465	0.202346138152174	0.162007958415301	13.5527750555539	96.0111118792	88.6555562648	29.000000232	90.444445168	22.1333335104	23.6777779672	23.8222224128	82.9666673304	-9999	-9999	-9999	-9999	7.19	0	0	337.835449637839	556.76	614.08	-57.3199999999999	-31.8444446991999	204.82	205.02	0.199999999999989	0.111111112000002	32.2	1.57245000000176	1.47784000000176	91.5199999999992	77.7919999999993	97.55	3.62	0.096	1	0
44134.0077083333	1516.56401894182	2006.49884615385	318.627221573872	16.1408020050316	62.6639926916499	3.77438713908572	3.7644565297456	298.4333357208	329.4777804136	96.722222996	96.3666674376	F0- TABLA CONEX VENTIADORES	1.36175769148394E-03	0		7.46537620869827E-02	12.261538277565	3.62777181190287	2.85467144350877	1.89204967767442	0.177989658559783	0.162007958415301	13.5527750555539	96.611111884	89.055556268	29.000000232	90.8444451712	22.2333335112	23.777777968	23.9222224136	83.0666673312	-9999	-9999	-9999	-9999	7.21	0	0	337.556052367619	569.18	625.06	-55.88	-31.0444446928	205.9	206.1	0.560000000000002	0.311111113600001	32.56	1.57245000000176	1.47631000000176	96.1400000000001	81.7190000000001	98.26	3.62	0.096	1	0
44134.0077662037	1510.13386197006	1994.90315384615	315.45575345001	16.1893331401904	63.2892724105236	3.74286824857143	3.74016971342466	304.4333357688	335.4777804616	97.5222230024	96.9666674424	F0- TABLA CONEX VENTIADORES	1.42526769195683E-03	0		7.50182267616075E-02	13.7942305622606	3.62777181190287	3.02401635964912	2.06842719	0.177989658559783	0.162007958415301	13.7103654631766	97.2111118888	89.4555562712	29.000000232	91.3444451752	22.2333335112	23.6777779672	23.8222224128	83.0666673312	-9999	-9999	-9999	-9999	7.2	0	0	334.19617540917	579.98	634.78	-54.8	-30.444444688	206.98	207.54	0.560000000000002	0.311111113600001	32.38	1.56638000000176	1.47784000000176	88.5400000000001	75.2590000000001	98.83	3.62	0.097	1	1
44134.0078240741	1479.03647001309	1984.13583333333	307.275932936455	16.51220109566	63.0570161868429	3.78226686171429	3.72397850254403	309.7333358112	339.9777804976	98.0222230064	97.5666674472	F0- TABLA CONEX VENTIADORES	1.48329987132456E-03	0		7.48359944242951E-02	8.60665667559849	3.80473629053228	3.20948936304093	2.27687334093023	0.206093288858696	0.162007958415301	13.5527750555539	97.8111118936	89.8555562744	29.000000232	91.7444451784	22.2333335112	23.8777779688	23.9222224136	83.166667332	-9999	-9999	-9999	-9999	7.19	0	0	324.866154507784	589.52	643.96	-54.4399999999999	-30.2444446863999	207.88	208.26	0.379999999999995	0.211111112800001	32.38	1.56839000000176	1.47175000000176	100.7	85.5949999999998	99.47	3.63	0.101	1	1
44134.0078819444	1397.4036409809	1857.83330769231	271.909167898783	16.8123309154718	62.4561654990573	3.94774103691429	3.53777957741683	313.4333358408	344.5777805344	98.6222230112	98.166667452	F0- TABLA DESCONEX VENTIADORES	1.54098813800374E-03	0		7.49271105929513E-02	7.54556201696306	3.62777181190287	3.28206575567251	2.49333665151163	0.174242507853261	0.146937450655738	13.5527750555539	98.4111118984	90.3555562784	29.000000232	92.2444451824	22.2333335112	23.9777779696	24.1222224152	83.3666673336	-9999	-9999	-9999	-9999	7.19	0	0	288.062598246012	596.18	652.24	-55.34	-30.7444446904	208.96	209.34	0.380000000000024	0.211111112800001	32.38	1.56638000000176	1.47631000000176	90.0700000000008	76.5595000000006	99.98	3.59	0.097	1	1
44134.0079398148	1436.10247089721	1766.47038461538	265.64870846165	15.3870700206088	61.8527347248849	3.98713965005715	3.35158065228963	313.5333358416	344.8777805368	99.1222230152	98.666667456	F0- TABLA DESCONEX VENTIADORES	1.59310820163228E-03	0		7.46537620869827E-02	7.54556201696306	3.89321852984699	3.41109045368421	2.70178280244186	0.148012452907609	0.131866942896175	13.5527750555539	98.9111119024	90.7555562816	29.000000232	92.7444451864	22.333333512	23.9777779696	24.3222224168	83.3666673336	-9999	-9999	-9999	-9999	7.18	0	0	281.430220876723	596.36	652.42	-56.24	-31.2444446944	210.04	210.42	0.379999999999995	0.211111112800001	32.38	1.55844000000176	1.48093000000176	77.5099999999984	65.8834999999986	100.47	3.44	0.081	1	1
44134.0079976852	1365.89932543294	1619.94146153846	231.68849005099	14.5504820645139	61.6789562681601	3.96350048217144	3.0196608292368	312.1333358304	344.3777805328	99.72222302	99.16666746	F0- TABLA DESCONEX VENTIADORES	1.63974404131295E-03	0		7.45626459183265E-02	16.1522186925616	4.3356297264205	3.39496236643275	2.78195439895349	0.123655973315218	0.103609740846995	13.5527750555539	99.5111119072	91.1555562848	29.000000232	93.1444451896	22.5333335136	24.0777779704	24.3222224168	83.5666673352	-9999	-9999	-9999	-9999	7.17	0	0	246.043913742878	594.2	651.88	-57.6800000000001	-32.1444447016	211.12	211.14	0.199999999999989	0.111111112000002	32.2	1.55258000000176	1.50008000000176	52.5000000000002	44.6250000000002	100.99	3.06	0.063	1	1
44134.0080555556	1252.07255045218	1479.84761538462	194.015168541151	14.0226772586533	60.4935373327649	4.09745576685715	2.64726297898239	309.6333358104	342.3777805168	100.1222230232	99.5666674632	F0- TABLA DESCONEX VENTIADORES	1.70918848743895E-03	0		7.45626459183265E-02	18.9818044489227	4.42411196573521	3.19336127578947	2.70178280244186	8.05637401902177E-02	8.10039792076501E-02	13.7103654631766	99.8111119096	91.555556288	29.000000232	93.6444451936	22.833333516	24.0777779704	24.4222224176	83.666667336	-9999	-9999	-9999	-9999	7.16	0	0	205.541115001706	590.06	648.28	-58.22	-32.3444447032	211.84	212.04	0.199999999999989	0.111111112000002	32.2	1.54684000000176	1.50008000000176	46.759999999999	39.7459999999992	101.22	2.77	0.046	1	1
44134.0081134259	1158.16791487913	1382.08207692308	167.622264062935	13.3783460034122	58.1341670371664	4.04229770845715	2.44487284297456	306.2333357832	338.9777804896	100.3222230248	99.9666674664	F0- TABLA DESCONEX VENTIADORES	1.76709821971599E-03	0		7.46537620869827E-02	17.213313351197	4.51259420504991	1.98375473192982	1.55532897232558	0.058080835951087	0.058398217568306	13.5527750555539	100.111111912	91.9555562912	28.9000002312	93.944445196	22.9333335168	24.0777779704	24.3222224168	83.7666673368	-9999	-9999	-9999	-9999	7.15	0	0	177.580275365421	583.22	642.16	-58.9399999999999	-32.7444447063999	212.2	212.58	0.379999999999995	0.211111112800001	32.38	1.54494000000176	1.51179000000176	33.1500000000009	28.1775000000008	101.7	2.51	0.029	1	1
44134.0081712963	1076.27069838575	1300.918	146.606844690062	12.6080588743498	56.1248979260457	3.98713965005715	2.30724755048924	301.5333357456	335.4777804616	100.0222230224	100.0666674672	F0- TABLA DESCONEX VENTIADORES	1.82499848597217E-03	0		7.46537620869827E-02	23.8156801160397	4.3356297264205	1.09670993309941	0.705510049302327	5.05865345380435E-02	4.14438963387978E-02	13.5527750555539	91.8111118456	92.4555562952	29.1000002328	94.5444452008	22.833333516	24.1777779712	24.3222224168	83.8666673376	-9999	-9999	-9999	-9999	7.16	0	0	155.653377901427	575.84	635.86	-60.02	-33.3444447112	197.26	212.04	14.78	8.2111111768	46.78	1.54875000000176	1.50338000000176	24.54	20.859	101.68	2.32	0.013	1	1
44134.0082291667	969.235753991202	1281.887	130.096121719862	11.9264403343174	54.7223695882163	3.98713965005715	2.39629921033268	296.833335708	330.777780424	93.3222229688	96.7666674408	F0- TABLA DESCONEX VENTIADORES	1.88296718260972E-03	0		7.44715297496703E-02	19.689200888013	4.3356297264205	1.12896610760234	0.74559584755814	4.49658084782609E-02	3.76762693989071E-02	13.5527750555539	80.2111117528	92.6555562968	29.1000002328	94.7444452024	22.833333516	24.1777779712	24.4222224176	84.0666673392	-9999	-9999	-9999	-9999	7.15	0	0	137.824800590405	566.3	628.66	-62.36	-34.6444447216	176.38	199.98	23.6	13.111111216	55.6	1.54684000000176	1.50338000000176	33.3500000000004	28.3475000000004	96.81	2.32	0.008	1	0
44134.008287037	878.180484743934	1273.09791666667	117.063958232691	11.3581400320734	53.5839359938376	4.02653826320001	2.49344647561644	291.2333356632	325.777780384	89.1222229352	90.9666673944	F0- TABLA DESCONEX VENTIADORES	1.94125017878832E-03	0		7.45626459183265E-02	19.4534020749829	4.1586652477911	1.15315823847953	0.777664486162793	4.68393838315218E-02	3.39086424590164E-02	13.5527750555539	90.2111118328	92.1555562928	29.1000002328	94.3444451992	22.7333335152	24.1777779712	24.5222224184	84.2666673408	-9999	-9999	-9999	-9999	7.15	0	0	124.394394708346	556.22	618.4	-62.18	-34.5444447208	194.38	192.42	-1.96000000000001	-1.0888888976	30.04	1.54494000000176	1.51179000000176	28.0100000000001	23.8085000000001	91.68	2.31	0.007	1	0
44134.0083449074	784.380117473708	1264.99122619048	103.894907333431	10.696089097909	52.4268949461779	4.07381659897144	2.38820360489237	285.6333356184	320.1777803392	92.722222964	91.5666673992	F0- TABLA DESCONEX VENTIADORES	1.99967852677219E-03	0		7.45626459183265E-02	19.8071002945281	4.1586652477911	1.08864588947368	0.73757868790698	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	92.5111118512	91.6555562888	29.1000002328	93.7444451944	22.7333335152	24.277777972	24.5222224184	84.4666673424	-9999	-9999	-9999	-9999	7.14	0	0	110.337561967267	546.14	608.32	-62.18	-34.5444447208	199.24	198.9	-0.339999999999975	-0.1888888904	31.66	1.54305000000176	1.51693000000176	26.1199999999988	22.201999999999	94.42	2.31	0.006	1	0
44134.0084027778	706.519864803665	1261.31578571429	93.3082401739208	9.95930602937792	51.408316003709	4.12897465737144	2.37201239401174	279.7333355712	314.3777802928	93.3222229688	92.8666674096	F0- TABLA DESCONEX VENTIADORES	2.05743979313411E-03	0		0.074289297412358	23.4619818964945	4.07018300847639	1.10477397672515	0.74559584755814	3.93450824184783E-02	0.032024828989071	13.5527750555539	86.9111118064	91.1555562848	29.000000232	93.2444451904	22.7333335152	24.277777972	24.5222224184	84.666667344	-9999	-9999	-9999	-9999	7.13	0	0	98.8514448040531	535.52	597.88	-62.36	-34.6444447216	188.44	199.98	11.54	6.4111111624	43.54	1.54305000000176	1.51521000000176	27.8399999999994	23.6639999999995	95.41	2.31	0.006	1	0
44134.0084606481	620.369718841693	1254.10085714286	81.4612729270119	9.22123578283957	50.4734358595895	4.00289909531429	2.42058602665362	274.0333355256	308.5777802464	91.1222229512	91.6666674	F0- TABLA DESCONEX VENTIADORES	2.11551399843302E-03	0		7.44715297496703E-02	14.5016270013509	3.98170076916169	1.09670993309941	0.74559584755814	3.18507810054348E-02	0.032024828989071	13.5527750555539	89.111111824	91.055556284	29.1000002328	92.944445188	22.7333335152	24.277777972	24.5222224184	84.8666673456	-9999	-9999	-9999	-9999	7.15	0	0	86.300679440561	525.26	588.88	-63.62	-35.3444447272	191.32	196.56	5.24000000000001	2.9111111344	37.24	1.54117000000176	1.51693000000176	31.2599999999996	26.5709999999997	93.43	2.31	0.004	1	0
44134.0085185185	556.798725678235	1252.99946153846	73.0514420367321	8.7862548212041	49.4625414007629	4.06593687634286	2.41249042121331	268.0333354776	302.0777801944	91.4222229536	91.2666673968	F0- TABLA DESCONEX VENTIADORES	2.17499620339368E-03	0		7.43804135810141E-02	16.2701180990766	3.89321852984699	1.12896610760234	0.761630166860467	3.18507810054348E-02	0.032024828989071	13.7103654631766	91.4111118424	90.7555562816	29.1000002328	92.5444451848	22.7333335152	24.277777972	24.5222224184	84.9666673464	-9999	-9999	-9999	-9999	7.16	0	0	77.7170818002226	514.46	575.74	-61.28	-34.0444447168	195.64	196.02	0.379999999999995	0.211111112800001	32.38	1.54305000000176	1.52040000000176	22.6499999999987	19.2524999999989	93.2	2.31	0.003	1	0
44134.0085763889	526.220337830794	1252.3955	69.0064275107279	8.65375582243018	48.6077256003269	4.15261382525715	2.38820360489237	261.4333354248	295.777780144	92.4222229616	92.0666674032	F0- TABLA DESCONEX VENTIADORES	2.23295507021248E-03	0		7.45626459183265E-02	14.3837275948359	3.89321852984699	1.05638971497075	0.681458570348839	4.68393838315218E-02	0.032024828989071	13.5527750555539	90.7111118368	90.55555628	29.1000002328	92.2444451824	22.6333335144	24.277777972	24.5222224184	85.166667348	-9999	-9999	-9999	-9999	7.14	0	0	72.8998115348628	502.58	564.4	-61.82	-34.3444447192	196	198.36	2.35999999999999	1.3111111216	34.36	1.54117000000176	1.51693000000176	24.2399999999989	20.6039999999991	94.03	2.31	0.002	1	0
44134.0086342593	528.172345516618	1246.2016	68.919680698822	8.42516137109274	47.9354860459561	4.19989216102858	2.39629921033268	256.0333353816	289.1777800912	91.8222229568	91.9666674024	F0- TABLA DESCONEX VENTIADORES	2.29084726743167E-03	0		7.44715297496703E-02	15.9164198795314	3.89321852984699	1.08058184584795	0.705510049302327	2.62300549456522E-02	0.032024828989071	13.5527750555539	87.2111118088	90.4555562792	29.1000002328	92.0444451808	22.6333335144	24.277777972	24.5222224184	85.3666673496	-9999	-9999	-9999	-9999	7.14	0	0	72.795576908961	492.86	552.52	-59.66	-33.1444447096	188.98	197.64	8.66	4.8111111496	40.66	1.54305000000176	1.51693000000176	22.5099999999987	19.1334999999989	93.61	2.31	0	1	0
44134.0086921296	498.331330031325	1243.23507692308	64.8709036480766	8.58884363773158	47.1546231236178	4.18413271577144	2.41249042121331	251.1333353424	283.8777800488	90.8222229488	90.8666673936	F0- TABLA DESCONEX VENTIADORES	2.34909287974006E-03	0		7.43804135810141E-02	22.2829878313441	3.80473629053228	1.08864588947368	0.761630166860467	3.37243563586957E-02	0.032024828989071	13.5527750555539	90.2111118328	90.2555562776	29.1000002328	91.7444451784	22.6333335144	24.277777972	24.5222224184	85.5666673512	-9999	-9999	-9999	-9999	7.17	0	0	69.3410742051915	484.04	542.98	-58.9400000000001	-32.7444447064001	193.84	195.48	1.63999999999999	0.9111111184	33.64	1.54305000000176	1.51866000000176	24.3899999999986	20.7314999999988	92.57	2.31	65.535	1	0
44134.00875	498.187754875805	1235.72932417582	64.4610386788108	8.60483740778877	46.7069839555667	4.05805715371429	2.38820360489237	246.6333353064	278.9777800096	91.6222229552	91.2666673968	F0- TABLA DESCONEX VENTIADORES	2.40710812795442E-03	0		7.41981812437018E-02	16.6238163186218	3.80473629053228	0.967685235087716	0.633355612441862	2.99772056521739E-02	0.032024828989071	13.5527750555539	91.3111118416	90.055556276	29.1000002328	91.5444451768	22.6333335144	24.277777972	24.4222224176	85.666667352	-9999	-9999	-9999	-9999	7.16	0	0	68.2156712235913	477.02	534.16	-57.14	-31.7444446984	196.36	196.74	0.379999999999995	0.211111112800001	32.38	1.54117000000176	1.52215000000176	20.8999999999993	17.7649999999994	93.51	2.31	65.534	1	0
44134.0088078704	502.173908844956	1231.30764285714	64.7442396405705	8.59973252683539	46.1598431845799	4.05017743108572	2.37201239401174	242.6333352744	274.5777799744	91.9222229576	91.7666674008	F0- TABLA DESCONEX VENTIADORES	2.46493244776502E-03	0		0.074289297412358	19.2176032619528	3.80473629053228	0.782212231695901	0.448960940465117	2.62300549456522E-02	0.032024828989071	13.5527750555539	86.2111118008	89.9555562752	29.1000002328	91.3444451752	22.6333335144	24.277777972	24.4222224176	85.8666673536	-9999	-9999	-9999	-9999	7.17	0	0	68.6107051789499	469.64	527.32	-57.68	-32.0444447008	187.18	197.64	10.46	5.8111111576	42.46	1.54117000000176	1.52040000000176	22.6499999999987	19.2524999999989	93.87	2.31	65.533	1	0
44134.0088657407	498.275306612747	1226.77764285714	64.0054244283306	8.62227980701993	45.7364333882016	4.18413271577144	2.42058602665362	238.833335244	270.6777799432	88.8222229328	90.0666673872	F0- TABLA DESCONEX VENTIADORES	2.52288283081725E-03	0		7.43804135810141E-02	18.8639050424076	3.80473629053228	0.782212231695901	0.448960940465117	3.74715070652174E-02	3.01410155191257E-02	13.5527750555539	77.3111117296	89.7555562736	29.1000002328	91.2444451744	22.5333335136	24.277777972	24.4222224176	85.9666673544	-9999	-9999	-9999	-9999	7.17	0	0	68.0813048185128	461.9	520.48	-58.58	-32.5444447048	171.16	191.88	20.72	11.5111112032	52.72	1.54305000000176	1.51521000000176	22.5099999999987	19.1334999999989	91.85	2.31	65.533	1	0
44134.0089236111	498.937435810256	1225.62730769231	64.0301175844661	8.64220736140752	45.2841440274026	4.11321521211429	2.51773329193738	235.1333352144	266.777779912	84.222222896	85.8666673536	F0- TABLA DESCONEX VENTIADORES	2.58084263623459E-03	0		7.44715297496703E-02	23.6977807095246	3.80473629053228	0.798340318947365	0.464995259767443	0.028103630298913	3.01410155191257E-02	13.5527750555539	83.0111117752	89.2555562696	29.000000232	90.7444451704	22.5333335136	24.3777779728	24.4222224176	86.166667356	-9999	-9999	-9999	-9999	7.16	0	0	67.7493935887984	455.24	512.2	-56.9599999999999	-31.6444446975999	181.42	183.6	2.18000000000001	1.2111111208	34.18	1.54117000000176	1.52215000000176	19.0199999999994	16.1669999999995	87.06	2.33	65.533	0	0
44134.0089814815	497.061029819467	1225.53091666667	63.7833665422952	8.69339623553035	44.8696981224021	4.05805715371429	2.47725526473582	232.0333351896	263.3777798848	86.1222229112	85.4666673504	F0- TABLA DESCONEX VENTIADORES	2.63863062718883E-03	0		7.44715297496703E-02	15.0911240339261	3.89321852984699	0.782212231695901	0.424909461511629	2.62300549456522E-02	3.01410155191257E-02	13.5527750555539	86.1111118	88.6555562648	29.1000002328	90.0444451648	22.4333335128	24.3777779728	24.4222224176	86.2666673568	-9999	-9999	-9999	-9999	7.16	0	0	67.6656412595066	449.66	506.08	-56.42	-31.3444446952	187	187.02	1.99999999999818E-02	1.11111112000017E-02	32.02	1.54305000000176	1.51866000000176	22.5099999999987	19.1334999999989	87.74	2.36	65.534	0	0
44134.0090393519	495.910155847074	1221.00042857143	63.4017361742824	8.72474423192424	44.5356708087328	4.22353132891429	2.44487284297456	228.7333351632	259.777779856	87.22222292	86.7666673608	F0- TABLA DESCONEX VENTIADORES	2.69645197113277E-03	0		0.074289297412358	15.3269228469562	3.80473629053228	0.798340318947365	0.456978100116281	0.043092233125	3.01410155191257E-02	13.5527750555539	81.8111117656	88.2555562616	29.1000002328	89.44444516	22.4333335128	24.3777779728	24.4222224176	86.3666673576	-9999	-9999	-9999	-9999	7.16	0	0	67.1682716578006	444.44	500.32	-55.88	-31.0444446928	179.26	189	9.74000000000001	5.4111111544	41.74	1.53930000000176	1.51866000000176	20.6400000000002	17.5440000000002	89.29	2.36	65.533	0	0
44134.0090972222	498.03585124285	1218.64405238095	63.5508733467547	8.74542556609473	44.3416469387164	4.18413271577144	2.50154208105676	226.1333351424	257.3777798368	85.4222229056	85.8666673536	F0- TABLA DESCONEX VENTIADORES	2.75425473228097E-03	0		7.45626459183265E-02	13.6763311557456	3.80473629053228	0.814468406198829	0.489046738720931	1.68621781793479E-02	2.82572020491803E-02	13.5527750555539	82.8111117736	87.8555562584	29.1000002328	89.0444451568	22.4333335128	24.3777779728	24.4222224176	86.5666673592	-9999	-9999	-9999	-9999	7.16	0	0	67.3262686894174	439.58	495.28	-55.7	-30.944444692	181.06	185.76	4.69999999999999	2.611111132	36.7	1.54117000000176	1.51866000000176	22.6499999999987	19.2524999999989	87.66	2.36	65.533	0	0
44134.0091550926	496.555341297119	1216.5068	63.2508702607466	8.8180772540024	44.0939350327726	4.11321521211429	2.49344647561644	223.6333351224	254.3777798128	85.8222229088	85.4666673504	F0- TABLA DESCONEX VENTIADORES	2.81213367998134E-03	0		7.45626459183265E-02	17.9207097902873	3.80473629053228	0.814468406198829	0.481029579069769	3.18507810054348E-02	2.82572020491803E-02	13.5527750555539	85.7111117968	87.4555562552	29.2000002336	88.5444451528	22.4333335128	24.277777972	24.4222224176	86.66666736	-9999	-9999	-9999	-9999	7.15	0	0	67.2103452863879	435.08	489.88	-54.8	-30.444444688	186.28	186.12	-0.159999999999997	-8.88888896000001E-02	31.84	1.54305000000176	1.51866000000176	24.3899999999986	20.7314999999988	87.5	2.36	65.534	0	0
44134.009212963	494.070378836712	1216.75373333333	62.9465570674775	8.84067217298515	43.8240857159823	4.14473410262858	2.47725526473582	221.4333351048	252.0777797944	86.9222229176	86.4666673584	F0- TABLA DESCONEX VENTIADORES	2.87012929766206E-03	0		7.44715297496703E-02	21.5755913922537	3.80473629053228	0.806404362573097	0.489046738720931	1.87357535326087E-02	2.82572020491803E-02	13.5527750555539	84.611111788	87.055556252	29.1000002328	88.1444451496	22.4333335128	24.277777972	24.5222224184	86.7666673608	-9999	-9999	-9999	-9999	7.16	0	0	66.6801611011704	430.58	485.74	-55.16	-30.6444446896	184.3	188.28	3.98000000000002	2.2111111288	35.98	1.54305000000176	1.52215000000176	20.8999999999993	17.7649999999994	88.54	2.36	65.534	0	0
44134.0092708333	493.783950426415	1210.86257142857	62.6050169907934	8.89554451501673	43.7048138808997	4.16837327051429	2.49344647561644	219.333335088	249.777779776	86.0222229104	86.2666673568	F0- TABLA DESCONEX VENTIADORES	2.92794865526957E-03	0		7.44715297496703E-02	15.7985204730164	3.80473629053228	0.854788624327482	0.505081058023257	3.74715070652174E-02	2.82572020491803E-02	13.5527750555539	82.8111117736	86.7555562496	29.000000232	87.6444451456	22.5333335136	24.277777972	24.5222224184	86.8666673616	-9999	-9999	-9999	-9999	7.15	0	0	66.3242214191057	426.8	482.14	-54.8	-30.444444688	180.52	187.2	6.68000000000001	3.7111111408	38.68	1.54305000000176	1.52215000000176	22.5099999999987	19.1334999999989	88.19	2.36	65.534	0	0
44134.0093287037	495.623401137062	1209.365125	62.7609259988769	8.90633178755844	43.5545883220889	4.06593687634286	2.50154208105676	217.2333350712	247.8777797608	85.6222229072	85.7666673528	F0- TABLA DESCONEX VENTIADORES	2.98585482232738E-03	0		7.43804135810141E-02	23.3440824899795	3.80473629053228	0.838660537076018	0.51309821767442	1.68621781793479E-02	2.82572020491803E-02	13.5527750555539	85.2111117928	86.555556248	29.1000002328	87.444445144	22.5333335136	24.277777972	24.5222224184	86.9666673624	-9999	-9999	-9999	-9999	7.16	0	0	66.5472100740894	423.02	478.72	-55.7	-30.944444692	184.84	186.12	1.28	0.711111116800001	33.28	1.54117000000176	1.51693000000176	24.2399999999989	20.6039999999991	87.57	2.36	65.534	0	0
44134.0093865741	493.493751914083	1210.28825	62.5384152274812	8.96753137300285	43.3019688515147	4.05017743108572	2.49344647561644	215.7333350592	246.0777797464	86.5222229144	86.2666673568	F0- TABLA DESCONEX VENTIADORES	3.04361320741009E-03	0		0.074289297412358	25.4662718072504	3.80473629053228	0.798340318947365	0.489046738720931	1.87357535326087E-02	2.82572020491803E-02	13.5527750555539	85.7111117968	86.2555562456	29.1000002328	87.2444451424	22.5333335136	24.3777779728	24.5222224184	87.0666673632	-9999	-9999	-9999	-9999	7.16	0	0	66.2233757757288	420.32	474.94	-54.62	-30.3444446872	186.46	187.74	1.27999999999997	0.711111116800001	33.28	1.54117000000176	1.51866000000176	24.3899999999986	20.7314999999988	88.26	2.36	65.532	0	0
44134.0094444444	496.616433765157	1205.4340625	62.6831798117446	9.01259809438164	43.2159378259869	4.12109493474286	2.49344647561644	213.9333350448	244.1777797312	86.6222229152	86.5666673592	F0- TABLA DESCONEX VENTIADORES	3.10150470613735E-03	0		0.074289297412358	14.1479287818058	3.80473629053228	0.822532449824561	0.497063898372095	1.68621781793479E-02	2.82572020491803E-02	13.5527750555539	82.3111117696	86.1555562448	29.2000002336	87.0444451408	22.5333335136	24.3777779728	24.4222224176	87.166667364	-9999	-9999	-9999	-9999	7.15	0	0	66.407027693949	417.08	471.52	-54.44	-30.2444446864	180.16	187.92	7.75999999999999	4.3111111456	39.76	1.54305000000176	1.52215000000176	22.5099999999987	19.1334999999989	88.45	2.36	65.532	0	0
44134.0095023148	494.455560921941	1207.541875	62.5188702583111	9.06563923938357	43.1428769783011	4.18413271577144	2.5258288973777	212.4333350328	242.5777797184	85.3222229048	85.666667352	F0- TABLA DESCONEX VENTIADORES	3.15965363552095E-03	0		7.41070650750456E-02	22.0471890183139	3.80473629053228	0.838660537076018	0.505081058023257	0.014988602826087	2.82572020491803E-02	13.5527750555539	83.3111117776	85.9555562432	29.2000002336	86.8444451392	22.5333335136	24.3777779728	24.4222224176	87.2666673648	-9999	-9999	-9999	-9999	7.16	0	0	66.2329569289048	414.38	469.18	-54.8	-30.444444688	181.24	185.76	4.52000000000001	2.5111111312	36.52	1.54305000000176	1.51693000000176	22.6499999999987	19.2524999999989	87.05	2.36	65.532	0	0
44134.0095601852	496.264351078975	1208.31886666667	62.7883775018621	9.14442602123028	42.9692920084947	4.03441798582858	2.51773329193738	211.0333350216	241.1777797072	85.5222229064	85.3666673496	F0- TABLA DESCONEX VENTIADORES	3.21792402974097E-03	0		7.41070650750456E-02	17.9207097902873	3.80473629053228	0.862852667953214	0.505081058023257	2.62300549456522E-02	2.82572020491803E-02	13.5527750555539	85.2111117928	85.6555562408	29.1000002328	86.6444451376	22.5333335136	24.277777972	24.3222224168	87.2666673648	-9999	-9999	-9999	-9999	7.16	0	0	66.527910649608	411.86	466.12	-54.26	-30.1444446856	185.38	185.94	0.379999999999995	0.211111112800001	32.38	1.54494000000176	1.52040000000176	24.54	20.859	87.27	2.36	65.532	0	0
44134.0096180556	495.050067348873	1208.6452	62.6505897586142	9.18156898215886	42.8834028174009	4.04229770845715	2.50154208105676	209.5333350096	239.6777796952	86.222222912	85.8666673536	F0- TABLA DESCONEX VENTIADORES	3.27565315819811E-03	0		7.41070650750456E-02	14.6195264078659	3.80473629053228	0.814468406198829	0.489046738720931	2.99772056521739E-02	2.82572020491803E-02	13.5527750555539	84.7111117888	85.3555562384	29.000000232	86.2444451344	22.5333335136	24.3777779728	24.4222224176	87.4666673664	-9999	-9999	-9999	-9999	7.17	0	0	66.3257813232952	409.16	463.78	-54.62	-30.3444446872	184.84	187.02	2.17999999999998	1.2111111208	34.18	1.54305000000176	1.52040000000176	22.6499999999987	19.2524999999989	87.93	2.36	65.532	0	0
